"Year","Locationabbr","Locationdesc","Class","Topic","Question","Response","Break_Out","Break_Out_Category","Sample_Size","Data_value","Confidence_limit_Low","Confidence_limit_High","Display_order","Data_value_unit","Data_value_type","Data_Value_Footnote_Symbol","Data_Value_Footnote","DataSource","ClassId","TopicId","LocationID","BreakoutID","BreakOutCategoryID","QuestionID","ResponseID","GeoLocation"
2015,"GU","Guam","Physical Activity","Aerobic Activity","Participated in 150 minutes or more of Aerobic Physical Activity per week (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","359",44.4,39.2,49.7,"1","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC01",66,"SEX2","CAT2","_PAINDX1","RESP046","    (13.444304, 144.793731)"
2015,"GU","Guam","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","537",65.2,60.3,70.2,"1","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC23",66,"SEX2","CAT2","_TOTINDA","RESP046","    (13.444304, 144.793731)"
2015,"GU","Guam","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","137",16,12.3,19.6,"1","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC45",66,"SEX2","CAT2","_PASTAE1","RESP046","    (13.444304, 144.793731)"
2015,"GU","Guam","Physical Activity","Strength Activity","Participated in muscle strengthening exercises two or more times per week (variable calculated from one or more BRFSS questions).","Yes","Female","Sex","195",22.5,18.5,26.5,"1","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC56",66,"SEX2","CAT2","_PASTRNG","RESP046","    (13.444304, 144.793731)"
2015,"HI","Hawaii","Physical Activity","Strength Activity","Participated in muscle strengthening exercises two or more times per week (variable calculated from one or more BRFSS questions).","Yes","Female","Sex","1,001",28.5,26.3,30.6,"1","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC56",15,"SEX2","CAT2","_PASTRNG","RESP046","    (21.304850435, -157.857749403)"
2015,"HI","Hawaii","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","740",21,19.1,23,"1","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC45",15,"SEX2","CAT2","_PASTAE1","RESP046","    (21.304850435, -157.857749403)"
2015,"HI","Hawaii","Demographics","Disability status","Adults who are limited in any activities because of physical, mental, or emotional problems","Yes","Female","Sex","734",15.9,14.4,17.5,"1","%","Crude Prevalence","","","BRFSS","CLASS05","TOPIC19",15,"SEX2","CAT2","QLACTLM2","RESP046","    (21.304850435, -157.857749403)"
2015,"HI","Hawaii","Physical Activity","Aerobic Activity","Participated in 150 minutes or more of Aerobic Physical Activity per week (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","1,987",54.6,52.3,57,"1","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC01",15,"SEX2","CAT2","_PAINDX1","RESP046","    (21.304850435, -157.857749403)"
2015,"HI","Hawaii","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","2,649",74.5,72.3,76.6,"1","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC23",15,"SEX2","CAT2","_TOTINDA","RESP046","    (21.304850435, -157.857749403)"
2015,"IA","Iowa","Demographics","Disability status","Adults who are limited in any activities because of physical, mental, or emotional problems","Yes","Female","Sex","803",18.9,17.3,20.5,"1","%","Crude Prevalence","","","BRFSS","CLASS05","TOPIC19",19,"SEX2","CAT2","QLACTLM2","RESP046","    (42.469400913, -93.816490556)"
2015,"IA","Iowa","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","564",19.4,17.5,21.3,"1","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC45",19,"SEX2","CAT2","_PASTAE1","RESP046","    (42.469400913, -93.816490556)"
2015,"IA","Iowa","Physical Activity","Strength Activity","Participated in muscle strengthening exercises two or more times per week (variable calculated from one or more BRFSS questions).","Yes","Female","Sex","826",28.3,26.1,30.5,"1","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC56",19,"SEX2","CAT2","_PASTRNG","RESP046","    (42.469400913, -93.816490556)"
2015,"IA","Iowa","Physical Activity","Aerobic Activity","Participated in 150 minutes or more of Aerobic Physical Activity per week (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","1,588",49.5,47.1,51.9,"1","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC01",19,"SEX2","CAT2","_PAINDX1","RESP046","    (42.469400913, -93.816490556)"
2015,"IA","Iowa","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","2,375",74.4,72.4,76.4,"1","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC23",19,"SEX2","CAT2","_TOTINDA","RESP046","    (42.469400913, -93.816490556)"
2015,"ID","Idaho","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","2,360",79.4,77.3,81.5,"1","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC23",16,"SEX2","CAT2","_TOTINDA","RESP046","    (43.682630005, -114.363730042)"
2015,"ID","Idaho","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","574",21.2,19,23.5,"1","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC45",16,"SEX2","CAT2","_PASTAE1","RESP046","    (43.682630005, -114.363730042)"
2015,"ID","Idaho","Physical Activity","Strength Activity","Participated in muscle strengthening exercises two or more times per week (variable calculated from one or more BRFSS questions).","Yes","Female","Sex","802",28.5,26,30.9,"1","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC56",16,"SEX2","CAT2","_PASTRNG","RESP046","    (43.682630005, -114.363730042)"
2015,"ID","Idaho","Physical Activity","Aerobic Activity","Participated in 150 minutes or more of Aerobic Physical Activity per week (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","1,691",57.8,55.1,60.4,"1","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC01",16,"SEX2","CAT2","_PAINDX1","RESP046","    (43.682630005, -114.363730042)"
2015,"ID","Idaho","Demographics","Disability status","Adults who are limited in any activities because of physical, mental, or emotional problems","Yes","Female","Sex","931",24,21.9,26.1,"1","%","Crude Prevalence","","","BRFSS","CLASS05","TOPIC19",16,"SEX2","CAT2","QLACTLM2","RESP046","    (43.682630005, -114.363730042)"
2015,"IL","Illinois","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","517",19,17.1,21,"1","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC45",17,"SEX2","CAT2","_PASTAE1","RESP046","    (40.485010283, -88.997710178)"
2015,"IL","Illinois","Physical Activity","Strength Activity","Participated in muscle strengthening exercises two or more times per week (variable calculated from one or more BRFSS questions).","Yes","Female","Sex","734",27.3,25.1,29.5,"1","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC56",17,"SEX2","CAT2","_PASTRNG","RESP046","    (40.485010283, -88.997710178)"
2015,"IL","Illinois","Physical Activity","Aerobic Activity","Participated in 150 minutes or more of Aerobic Physical Activity per week (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","1,421",49.6,47.2,52.1,"1","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC01",17,"SEX2","CAT2","_PAINDX1","RESP046","    (40.485010283, -88.997710178)"
2015,"IL","Illinois","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","2,013",74.5,72.4,76.6,"1","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC23",17,"SEX2","CAT2","_TOTINDA","RESP046","    (40.485010283, -88.997710178)"
2015,"IL","Illinois","Demographics","Disability status","Adults who are limited in any activities because of physical, mental, or emotional problems","Yes","Female","Sex","672",19.2,17.4,21,"1","%","Crude Prevalence","","","BRFSS","CLASS05","TOPIC19",17,"SEX2","CAT2","QLACTLM2","RESP046","    (40.485010283, -88.997710178)"
2015,"IN","Indiana","Physical Activity","Strength Activity","Participated in muscle strengthening exercises two or more times per week (variable calculated from one or more BRFSS questions).","Yes","Female","Sex","686",23,20.7,25.4,"1","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC56",18,"SEX2","CAT2","_PASTRNG","RESP046","    (39.766910452, -86.149960194)"
2015,"IN","Indiana","Physical Activity","Aerobic Activity","Participated in 150 minutes or more of Aerobic Physical Activity per week (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","1,422",44.4,41.7,47,"1","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC01",18,"SEX2","CAT2","_PAINDX1","RESP046","    (39.766910452, -86.149960194)"
2015,"IN","Indiana","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","2,198",69,66.6,71.4,"1","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC23",18,"SEX2","CAT2","_TOTINDA","RESP046","    (39.766910452, -86.149960194)"
2015,"IN","Indiana","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","453",14.9,12.8,16.9,"1","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC45",18,"SEX2","CAT2","_PASTAE1","RESP046","    (39.766910452, -86.149960194)"
2015,"IN","Indiana","Demographics","Disability status","Adults who are limited in any activities because of physical, mental, or emotional problems","Yes","Female","Sex","869",21.1,19.1,23.1,"1","%","Crude Prevalence","","","BRFSS","CLASS05","TOPIC19",18,"SEX2","CAT2","QLACTLM2","RESP046","    (39.766910452, -86.149960194)"
2015,"KS","Kansas","Demographics","Disability status","Adults who are limited in any activities because of physical, mental, or emotional problems","Yes","Female","Sex","3,039",21.2,20.4,22.1,"1","%","Crude Prevalence","","","BRFSS","CLASS05","TOPIC19",20,"SEX2","CAT2","QLACTLM2","RESP046","    (38.3477403, -98.200781227)"
2015,"KS","Kansas","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","1,902",17.5,16.6,18.4,"1","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC45",20,"SEX2","CAT2","_PASTAE1","RESP046","    (38.3477403, -98.200781227)"
